epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,627.215,1.42282,1.58359,1.83332,0.51573,0.68111,0.63798,0.38668,1.47563,1.45231,1.94206,0.007162,0.007162,0.007162
45,641.771,1.43158,1.57479,1.84339,0.5757,0.66417,0.63348,0.37763,1.47498,1.45215,1.95714,0.007096,0.007096,0.007096
46,654.92,1.40879,1.56831,1.83215,0.56625,0.62732,0.61319,0.37076,1.46542,1.47495,1.93416,0.00703,0.00703,0.00703
47,668.003,1.41229,1.56845,1.81847,0.57958,0.63694,0.63079,0.39319,1.45942,1.45401,1.93797,0.006964,0.006964,0.006964
48,681.365,1.401,1.52812,1.81132,0.5842,0.66495,0.63593,0.37697,1.48773,1.46823,1.95221,0.006898,0.006898,0.006898
49,695.11,1.41276,1.55073,1.82672,0.52293,0.67151,0.6156,0.37808,1.47233,1.43535,1.93088,0.006832,0.006832,0.006832
50,708.896,1.39864,1.51371,1.80245,0.51282,0.65118,0.5997,0.34595,1.52067,1.55052,1.96863,0.006766,0.006766,0.006766
51,722.001,1.3924,1.544,1.8154,0.59874,0.62784,0.62085,0.3762,1.45954,1.46763,1.95199,0.0067,0.0067,0.0067
52,735.064,1.37185,1.50842,1.79426,0.593,0.62728,0.61997,0.37366,1.48545,1.48619,1.95523,0.006634,0.006634,0.006634
53,749.24,1.38506,1.50792,1.79868,0.56881,0.63122,0.62104,0.40111,1.41441,1.43038,1.89261,0.006568,0.006568,0.006568
54,764.021,1.386,1.49036,1.80058,0.53273,0.65194,0.63196,0.38214,1.49648,1.45414,1.97781,0.006502,0.006502,0.006502
55,778.663,1.39706,1.50545,1.80701,0.57071,0.64536,0.628,0.38585,1.45256,1.41114,1.91197,0.006436,0.006436,0.006436
56,791.98,1.38608,1.48524,1.78773,0.55481,0.67447,0.6313,0.38622,1.45151,1.42241,1.89651,0.00637,0.00637,0.00637
57,805.003,1.38213,1.4913,1.79402,0.56622,0.70191,0.63963,0.3976,1.46133,1.45191,1.91459,0.006304,0.006304,0.006304
58,818.77,1.37827,1.49999,1.79151,0.58094,0.6878,0.6493,0.40675,1.43701,1.41408,1.89969,0.006238,0.006238,0.006238
59,831.846,1.37303,1.47402,1.79237,0.6142,0.64713,0.65854,0.40749,1.4491,1.41195,1.91277,0.006172,0.006172,0.006172
60,845.195,1.37258,1.4746,1.78018,0.51261,0.69503,0.63596,0.39737,1.44358,1.35795,1.88885,0.006106,0.006106,0.006106
61,858.801,1.35674,1.47074,1.76191,0.6213,0.6313,0.65173,0.40537,1.45365,1.35918,1.90178,0.00604,0.00604,0.00604
62,873.142,1.36933,1.48024,1.78049,0.56222,0.70443,0.63365,0.40254,1.46098,1.38355,1.90971,0.005974,0.005974,0.005974
63,886.949,1.35738,1.45654,1.77548,0.60149,0.67211,0.65159,0.40157,1.44122,1.3804,1.9122,0.005908,0.005908,0.005908
64,900.161,1.35751,1.44713,1.76624,0.60778,0.63847,0.6454,0.39103,1.47337,1.40532,1.90011,0.005842,0.005842,0.005842
65,913.088,1.36581,1.46025,1.77358,0.56501,0.60533,0.62678,0.38583,1.46945,1.43277,1.91499,0.005776,0.005776,0.005776
66,927.244,1.36561,1.45388,1.77356,0.56783,0.6753,0.65393,0.41132,1.45282,1.37998,1.90809,0.00571,0.00571,0.00571
67,941.491,1.34736,1.43726,1.75831,0.59852,0.66261,0.64087,0.39932,1.4419,1.3726,1.91772,0.005644,0.005644,0.005644
68,955.964,1.3488,1.42266,1.76098,0.56456,0.64947,0.62915,0.3943,1.44011,1.38915,1.88289,0.005578,0.005578,0.005578
69,970.634,1.33418,1.43566,1.75064,0.57189,0.69899,0.66709,0.43571,1.43204,1.34731,1.89543,0.005512,0.005512,0.005512
70,985.226,1.33917,1.42811,1.75667,0.58864,0.66653,0.66164,0.39758,1.46871,1.35191,1.9076,0.005446,0.005446,0.005446
71,999.757,1.32553,1.42889,1.73356,0.54843,0.68734,0.63189,0.39734,1.43967,1.40403,1.90497,0.00538,0.00538,0.00538
72,1014.74,1.33702,1.43081,1.75275,0.61519,0.66242,0.65875,0.41214,1.44407,1.3491,1.89443,0.005314,0.005314,0.005314
73,1029.88,1.33976,1.39652,1.75382,0.61351,0.65025,0.67534,0.42807,1.41599,1.3319,1.86701,0.005248,0.005248,0.005248
74,1043.47,1.33237,1.3807,1.73449,0.55233,0.72504,0.66915,0.41747,1.45326,1.37889,1.91229,0.005182,0.005182,0.005182
75,1058.02,1.32843,1.39878,1.73663,0.57331,0.72664,0.66458,0.42717,1.44412,1.34656,1.90096,0.005116,0.005116,0.005116
76,1072.87,1.31657,1.38011,1.72549,0.64124,0.65783,0.66242,0.42421,1.42912,1.34951,1.8818,0.00505,0.00505,0.00505
77,1087.45,1.32191,1.38385,1.73599,0.63509,0.65986,0.67076,0.42207,1.41755,1.3439,1.8807,0.004984,0.004984,0.004984
78,1102.44,1.31631,1.38865,1.73,0.59156,0.70944,0.6808,0.43488,1.43413,1.3012,1.89915,0.004918,0.004918,0.004918
79,1116.86,1.32793,1.37034,1.72891,0.55143,0.74814,0.66195,0.42538,1.43208,1.35823,1.90153,0.004852,0.004852,0.004852
80,1131.57,1.30821,1.37075,1.7179,0.59924,0.65223,0.64152,0.41143,1.45172,1.37965,1.90137,0.004786,0.004786,0.004786
81,1146.4,1.31613,1.37417,1.72629,0.57715,0.65057,0.64912,0.39962,1.44657,1.3421,1.89685,0.00472,0.00472,0.00472
82,1159.93,1.305,1.36122,1.72299,0.60939,0.67088,0.68508,0.43259,1.41401,1.3039,1.86629,0.004654,0.004654,0.004654
83,1174.38,1.29135,1.36013,1.70597,0.58883,0.68154,0.68846,0.44184,1.42181,1.27804,1.87536,0.004588,0.004588,0.004588
84,1187.88,1.29494,1.34437,1.71641,0.64252,0.67093,0.69798,0.42899,1.44146,1.31741,1.90099,0.004522,0.004522,0.004522
85,1201.41,1.28807,1.35063,1.71241,0.60154,0.70762,0.6903,0.43154,1.44046,1.30851,1.88532,0.004456,0.004456,0.004456
86,1215.28,1.30381,1.34952,1.72161,0.56273,0.70533,0.66228,0.42758,1.44128,1.32459,1.89176,0.00439,0.00439,0.00439
87,1228.82,1.31618,1.35918,1.72427,0.57416,0.72035,0.66583,0.41642,1.45897,1.33146,1.90318,0.004324,0.004324,0.004324
88,1242.31,1.29692,1.34818,1.71606,0.56522,0.68963,0.66802,0.42368,1.43861,1.30822,1.89851,0.004258,0.004258,0.004258
89,1255.97,1.29601,1.33586,1.71376,0.66361,0.64117,0.70075,0.43688,1.44672,1.29952,1.90692,0.004192,0.004192,0.004192
